Order,No.,Fur Orientation,Fur Density [furs/cm^2],Weber #,Maximum Penetration Depth [mm],Normalized Maximum Penetration Depth [mm],Steady State Penetration Depth [mm],Max - Final Pen,Delta_Pen,Sucking Effect Notes,Delta_pos,Delta_spread,Date,Filename,Names,Resolution [pixels/mm],Inter-fiber spacing (um) [d],Normalized Delta Pen,Number of Drops,Needle,Fur Sample,Fur Type,Replication,Camera Settings,Lighting,Notes,Droplet Final Spread [mm],Droplet Maximum Spread [mm],Steady State Dome Height [mm],Minimum Dome Height [mm],Volume Below Fur at Max. Spread [mm^3],Video Index of Max. Spread,Normalized Delta Spread,Delta_DomeHeight,Tausp,Tausx,Taush,Tauss,Taumaxspread,Initial Spread,Height [level],Droplet Velocity [m/s],Droplet Diameter [mm],Aspect Ratio,Modified Aspect Ratio,Initial Impact Classification,Initial Impact Dome,Initial Impact Shape,Rebound Type,Final Impact Dome,Final Impact Shape,Fur Arrangement,Product,Fragmentation,Fur Strand Square Length Dimension (um) [l],Do (m),Density of Water (kg/m^3),Viscosity of Water,Surface Tension of Water (N/m)
18,h18,standard,50,1.84965283,2.020547945,0.6959412561,2.020547945,0,0,,0.009816341768,1.643835616,04/13/2023,h5_E1_8_3,Agustin Soto,29.2,1650,0,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_8_1,horizontal,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,,4.794520548,5.924657534,1.815068493,0.9931506849,11.1480056,125,0.5661894965,,0,4.510368664,4.593317972,,0.9901236853,3.150684932,1,0.2155992722,2.903331176,0.825,0.5695828769,"D, W",H,W,JIB,H,W,staggered,1.05353058,Whole,350,0.002903331176,997.77,0.001,0.0728
27,h27,front facing up,49.03922353,2.13334606,2.635135135,0.9547984581,2.635135135,0,0,,0.08693393953,2.128378378,04/04/2023,h5_E1_5_6,Agustin Soto,29.6,1078,0,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_5_1,horizontal,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,,4.763513514,5.371621622,0.1351351351,0,21.09570605,129,0.77118337,,0,2.868663594,3.467741935,,0.8318041696,2.635135135,1,0.2374846437,2.759886249,0.7549019608,0.3914687836,"D, W",H,W,DLR,E,W,parallel,0.8351383871,Whole,350,0.002759886249,997.77,0.001,0.0728
28,h28,front facing up,162.0324049,2.036401595,0.761,0.2706968622,0.761,0,0,,0.1439601455,1.245421245,04/05/2023,h5_E1_6_4,Agustin Soto,27.3,761,0,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_6_1,horizontal,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,,4.249084249,5.421245421,1.721611722,0.5860805861,19.59322301,113,0.4430113314,3.003663004,0,8.346774194,10.73156682,,0.872285702,3.003663004,1,0.2298960267,2.811262731,0.6849684968,0.2713018653,"D, W",H,W,JIB,H,W,staggered,0.5524795512,Whole,350,0.002811262731,997.77,0.001,0.0728
30,h30,front facing up,162.0324049,1.521497054,0.761,0.2837368359,0.761,0,0,,0.1134502548,0.9473684211,04/05/2023,h5_E1_6_6,Agustin Soto,28.5,761,0,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_6_1,horizontal,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,,3.824561404,5.192982456,1.719298246,0.5263157895,10.91865993,115,0.3532238085,2.98245614,0,7.419354839,8.248847926,,0.8344019468,2.877192982,1,0.2034471259,2.682062755,0.6849684968,0.2843709832,"D, W ",H,W,JIB,H,W,staggered,0.4326696131,Whole,350,0.002682062755,997.77,0.001,0.0728
31,h31,front facing up,97.94122645,1.616725875,1.079,0.3708644176,1.079,0,0,,0.1924257732,1.379310345,04/13/2023,h5_E1_7_4,Agustin Soto,29,1079,0,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_7_1,horizontal,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,,4.482758621,5.655172414,1.793103448,0.6551724138,16.26274651,119,0.4740844558,,0,4.800691244,3.660138249,,0.8535711275,3.103448276,1,0.2013564401,2.909419046,0.755073478,0.3716932937,"D, W",H,W,JIB,H,W,staggered,0.6009261655,Whole,350,0.002909419046,997.77,0.001,0.0728
32,h32,front facing up,97.94122645,1.382974243,1.282894737,0.4632054981,1.282894737,0,0,,0.06285793252,1.118421053,04/13/2023,h5_E1_7_5,Agustin Soto,30.4,1079,0,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_7_2,horizontal,2,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,,4.111842105,4.407894737,1.776315789,1.381578947,9.267588703,109,0.4038201778,,0,1.965725806,2.836981567,,0.6432329963,2.993421053,1,0.1908749146,2.769601704,0.755073478,0.3904574243,"D, W",H,W,JIB,H,W,staggered,0.5399925607,Whole,350,0.002769601704,997.77,0.001,0.0728
33,h33,front facing up,97.94122645,1.483973094,1.174496644,0.41339425,1.140939597,0.03355704698,0,,0.08736876578,1.476510067,04/13/2023,h5_E1_7_6,Agustin Soto,29.8,1079,0,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_7_2,horizontal,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,,4.597315436,5.536912752,1.845637584,0.8389261745,8.754643478,119,0.5196956285,,0,4.959677419,5.7489,,0.8703517381,3.120805369,1,0.1952179769,2.84110542,0.755073478,0.3806305602,"D, W",H,W,JIB,H,W,staggered,0.56484551,Whole,350,0.00284110542,997.77,0.001,0.0728
34,h34,front facing up,50,1.79579008,3.3,1.143514906,3.3,0,0,,0.1091571236,1.972789116,04/13/2023,h5_E1_8_4,Agustin Soto,29.4,1650,0,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_8_1,horizontal,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,,5.238095238,6.19047619,1.666666667,0.9523809524,6.797225933,125,0.6836102305,,0,4.220046083,3.908986175,,1.033708587,3.265306122,1,0.2130797596,2.885839075,0.825,0.5730353219,"D, W",H,W,JIB,H,W,staggered,1.029051147,Whole,350,0.002885839075,997.77,0.001,0.0728
35,h35,front facing up,50,1.683782027,3.3,1.156397654,3.3,0,0,,0.04877355293,1.19047619,04/13/2023,h5_E1_8_5,Agustin Soto,29.4,1650,0,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_8_1,horizontal,2,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,,3.843537415,5.136054422,1.870748299,0.9863945578,14.27969831,128,0.4171708709,,0,4.821428571,5.42281106,,0.9209703286,2.653061224,1,0.2074865906,2.853689635,0.825,0.5794910922,"D, W",H,W,JIB,H,W,staggered,0.9757366857,Whole,350,0.002853689635,997.77,0.001,0.0728
36,h36,front facing up,50,1.622869724,3.3,1.173868737,3.3,0,0,,0.09435427002,0.9333333333,04/13/2023,h5_E1_8_6,Agustin Soto,30,1650,0,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_8_1,horizontal,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,,3.966666667,5.666666667,1.8,1.033333333,8.606245848,124,0.3320032793,,0,4.894009217,5.373271889,,0.8760561424,3.033333333,1,0.2052320089,2.811217212,0.825,0.5882461577,"D, W",H,W,JIB,H,W,staggered,0.9546468796,Whole,350,0.002811217212,997.77,0.001,0.0728
46,h46,bottom facing up,162.0324049,1.665974424,1.192982456,0.4266396819,1.192982456,0,0,,0.3656098461,0.9473684211,04/05/2023,h5_E1_6_7,Agustin Soto,28.5,761,0,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_6_1,horizontal,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,,4,5.122807018,1.824561404,0.6666666667,13.87716681,124,0.3388021003,2.98245614,0,11.02534562,10.33410138,,0.8450513128,3.052631579,1,0.2084962406,2.796229481,0.6849684968,0.2727604541,"D, W",H,W,JIB,H,W,staggered,0.4544119404,Whole,350,0.002796229481,997.77,0.001,0.0728
47,h47,bottom facing up,162.0324049,2.351834204,5.341365462,1.646812821,3.935742972,1.40562249,0.4859437751,,0.2628765208,2.128514056,04/05/2023,h5_E1_6_8,Agustin Soto,24.9,761,0.1498228205,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_6_1,horizontal,2,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,,4.939759036,5.903614458,1.24497992,0,28.10710906,200,0.6562487179,1.927710843,0.9274193548,13.18548387,8.911290323,,4.704067661,2.81124498,1,0.2300116284,3.243456327,0.6849684968,0.2351506375,"D, W",H,W,JIB,H,W,staggered,0.5530353123,Whole,350,0.003243456327,997.77,0.001,0.0728
48,h48,bottom facing up,162.0324049,1.529807209,1.615120275,0.5773022273,1.615120275,0,0,,0.3993738617,0.9621993127,04/05/2023,h5_E1_6_9,Agustin Soto,29.1,761,0,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_6_1,horizontal,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,,4.12371134,5.532646048,1.958762887,0.7560137457,9.485602213,114,0.3439247312,3.402061856,0,13.34677419,15.04032258,,0.8091406664,3.161512027,1,0.1997413599,2.797703176,0.6849684968,0.272616777,"D, W",H,W,JIB,H,W,staggered,0.4170511107,Whole,350,0.002797703176,997.77,0.001,0.0728
49,h49,bottom facing up,97.94122645,1.384834281,1.079,0.3901317144,1.079,0,0,,0.004928082457,1.266233766,04/13/2023,h5_E1_7_7,Agustin Soto,30.8,1079,0,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_7_2,horizontal,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,,4.350649351,5.357142857,2.207792208,1.331168831,-0.3295599712,226,0.4578294255,,0,7.036290323,5.423387097,,3.271155417,3.084415584,1,0.1911367853,2.765732598,0.755073478,0.3910036526,"D, W",H,W,JIB,H,W,staggered,0.541475262,Whole,350,0.002765732598,997.77,0.001,0.0728
50,h50,bottom facing up,97.94122645,1.426105772,1.437908497,0.518,1.437908497,0,0,,0.08345795653,1.764705882,04/13/2023,h5_E1_7_8,Agustin Soto,30.6,1079,0,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_7_2,horizontal,2,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,,4.509803922,5.392156863,1.307189542,0.3921568627,17.97368926,123,0.6357272727,,0,5.630760369,5.198732719,,0.836961244,2.745098039,1,0.1936090226,2.775885129,0.755073478,0.3895735946,"D, W",H,W,JIB,H,W,staggered,0.5555731518,Whole,350,0.002775885129,997.77,0.001,0.0728
51,h51,bottom facing up,97.94122645,1.552225317,1.812080537,0.6467736156,1.812080537,0,0,,0.07110879867,1.644295302,04/13/2023,h5_E1_7_9,Agustin Soto,29.8,1079,0,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_7_2,horizontal,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,,4.630872483,5.436241611,1.77852349,0.7382550336,12.32419592,118,0.5868871697,,0,4.939516129,4.161866359,,0.789373848,2.986577181,1,0.2010551721,2.801723034,0.755073478,0.3859808891,"D, W",H,W,JIB,H,W,staggered,0.5991293078,Whole,350,0.002801723034,997.77,0.001,0.0728
52,h52,bottom facing up,50,1.904263797,1.862068966,0.6325782663,1.862068966,0,0,,0.04907497547,2.103448276,04/13/2023,h5_E1_8_7,Agustin Soto,29,1650,0,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_8_1,horizontal,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,,5.448275862,6.172413793,1.517241379,1,10.42532998,126,0.7145791526,,0,4.468894009,3.826036866,,0.8610702226,3.344827586,1,0.217256749,2.943618308,0.825,0.5617874163,"D, W",H,W,JIB,H,W,staggered,1.069791438,Whole,350,0.002943618308,997.77,0.001,0.0728
53,h53,bottom facing up,50,1.798035756,1.824324324,0.6322600036,1.824324324,0,0,,0.0159290134,1.385135135,04/13/2023,h5_E1_8_8,Agustin Soto,29.6,1650,0,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_8_1,horizontal,2,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,,4.459459459,5.743243243,1.385135135,0.472972973,20.0319164,135,0.480049262,,0,4.377880184,2.847926267,,1.256287513,3.074324324,1,0.2132290937,2.885402072,0.825,0.57312211,"D, W",H,W,JIB,H,W,staggered,1.030494046,Whole,350,0.002885402072,997.77,0.001,0.0728
54,h54,bottom facing up,50,1.935221359,1.836734694,0.6331906195,1.836734694,0,0,,0.03242578645,1.292517007,04/13/2023,h5_E1_8_9,Agustin Soto,29.4,1650,0,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_8_1,horizontal,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,,4.25170068,5.068027211,1.088435374,0.306122449,19.68717093,120,0.4455785841,,0,4.225230415,4.899193548,,0.6845266596,2.959183673,1,0.2206275867,2.900761062,0.825,0.570087535,"D, W",H,W,JIB,H,W,staggered,1.103245574,Whole,350,0.002900761062,997.77,0.001,0.0728
55,h55,standard,144.1152692,11.47334515,0.9663747687,0.3829981052,0.3829981052,0.5833766635,0,,0.1846780103,2.326388889,03/23/2023,h5_E1_3_10,Agustin Soto,28.8,483,0,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_3_1,horizontal,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,,5.451388889,5.9375,0.625,0.4166666667,14.9297576,91,0.9220051737,,2.713133641,6.791474654,8.139400922,,1.913011701,3.125,2,0.5759980586,2.523184203,0.5798319328,0.1918526189,"D, W",H,W,JLR,H,W,parallel,2.201191315,Whole,350,0.002523184203,997.77,0.001,0.0728
56,h56,standard,144.1152692,10.60469968,0.9667383468,0.3737282754,0.3737282754,0.5930100714,0,,0.1572413158,2.414965986,03/23/2023,h5_E1_3_11,Agustin Soto,29.4,483,0,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_3_1,horizontal,2,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,,5.850340136,6.054421769,0.9863945578,0.5782312925,9.022517612,94,0.9335939515,,1.699308756,4.809907834,6.192396313,,1.691453875,3.43537415,2,0.5469191891,2.586741251,0.5798319328,0.1871387395,"D, W",H,W,JLR,H,W,parallel,1.984550131,Whole,350,0.002586741251,997.77,0.001,0.0728
57,h57,standard,144.1152692,10.82245677,0.9847696748,0.3597248339,0.3597248339,0.6250448409,0,,0.02778397288,2.465753425,03/23/2023,h5_E1_3_12,Agustin Soto,29.2,483,0,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_3_1,horizontal,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,,5.821917808,6.130136986,1.575342466,0.7876712329,0.6901465629,99,0.9007108604,,0,6.155913978,12.23502304,,1.634879635,3.356164384,2,0.5370704721,2.737563777,0.5798319328,0.1768285734,"D, W",H,W,JIB,H,W,parallel,1.913719591,Whole,350,0.002737563777,997.77,0.001,0.0728
58,h58,standard,100,9.731961698,3.006993007,1.084602156,1.958041958,1.048951049,0,,0.0796911552,2.762237762,03/23/2023,h5_E1_4_10,Agustin Soto,28.6,650,0,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_4_1,horizontal,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,,5.769230769,6.118881119,0.979020979,0.3496503497,20.78718515,101,0.9963205852,,3.202764977,7.073732719,6.428571429,,1.812581825,3.006993007,2,0.506080597,2.772438714,0.65,0.2349746223,"D, W",H,W,DLR,H,W,parallel,2.286764024,Whole,350,0.002772438714,997.77,0.001,0.0728
59,h59,standard,100,10.7056109,2.582781457,0.9952288578,1.854304636,0.7284768212,0,,0.01688907104,2.450331126,03/23/2023,h5_E1_4_11,Agustin Soto,30.2,650,0,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_4_1,horizontal,2,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,,5.463576159,5.860927152,0.761589404,0.3973509934,15.77618682,79,0.9441914805,,2.004608295,7.258064516,8.271889401,,2.043552927,3.013245033,2,0.5486227926,2.59516335,0.65,0.2510257166,"D, W",H,W,DLR,H,W,parallel,2.687383648,Whole,350,0.00259516335,997.77,0.001,0.0728
60,h60,standard,100,11.15588729,1.883561644,0.6814804525,1.883561644,0,0,,0.2528006209,2.465753425,03/23/2023,h5_E1_4_12,Agustin Soto,29.2,650,0,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_4_1,horizontal,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,,5.753424658,6.404109589,1.267123288,0.7876712329,15.6100213,90,0.8921198651,,0,7.5,7.361751152,,1.767076635,3.287671233,2,0.5426743692,2.763926151,0.65,0.2356983161,"D, W",H,W,DLR,H,W,parallel,2.629423849,Whole,350,0.002763926151,997.77,0.001,0.0728
64,h64,standard,162.0324049,8.021239125,1.932098765,0.7304102105,1.574074074,0.3580246914,0,,0.07420211749,1.203703704,03/24/2024,h5_E1_6_10,Zack Morgan,32.4,761,0,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_6_1,horizontal,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,,4.413580247,5.555555556,1.327160494,0.3086419753,15.87326639,70,0.4550478947,2.037037037,0.8294930876,15.02304147,26.4516129,,1.066912295,3.209876543,2,0.4703703704,2.645224201,0.6849684968,0.2883312585,"D, W",H,W,JLR,H,W,staggered,2.312773972,Whole,350,0.002645224201,997.77,0.001,0.0728
